,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,334.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-1537.07960963886,-1656.912170073496
1,h2pc,mi,0.01,bic,333.0,13.0,31.0,0.700390625,0.675,0.5185185185185185,0.94921875,-1545.4725801974298,-1652.5569530626433
2,h2pc,mi,0.05,bde,346.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-1537.07960963886,-1656.912170073496
3,h2pc,mi,0.05,bic,345.0,13.0,31.0,0.700390625,0.675,0.5185185185185185,0.94921875,-1545.4725801974298,-1652.5569530626433
4,h2pc,mi,0.1,bde,356.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-1537.07960963886,-1656.912170073496
5,h2pc,mi,0.1,bic,355.0,13.0,31.0,0.700390625,0.675,0.5185185185185185,0.94921875,-1545.4725801974298,-1652.5569530626433
6,h2pc,x2,0.01,bde,331.0,15.0,33.0,0.654296875,0.625,0.4,0.94140625,-1580.4594003448951,-1657.2752292102737
7,h2pc,x2,0.01,bic,331.0,15.0,33.0,0.654296875,0.625,0.4,0.94140625,-1580.4594003448951,-1657.2752292102737
8,h2pc,x2,0.05,bde,345.0,15.0,33.0,0.654296875,0.625,0.4,0.94140625,-1580.4594003448951,-1657.2752292102737
9,h2pc,x2,0.05,bic,345.0,15.0,33.0,0.654296875,0.625,0.4,0.94140625,-1580.4594003448951,-1657.2752292102737
10,h2pc,x2,0.1,bde,354.0,15.0,33.0,0.654296875,0.625,0.4,0.94140625,-1580.4594003448951,-1657.2752292102737
11,h2pc,x2,0.1,bic,354.0,15.0,33.0,0.654296875,0.625,0.4,0.94140625,-1580.4594003448951,-1657.2752292102737
12,mmhc,mi,0.01,bde,564.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-1537.07960963886,-1656.912170073496
13,mmhc,mi,0.01,bic,563.0,13.0,31.0,0.700390625,0.675,0.5185185185185185,0.94921875,-1545.4725801974298,-1652.5569530626433
14,mmhc,mi,0.05,bde,592.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-1537.07960963886,-1656.912170073496
15,mmhc,mi,0.05,bic,591.0,13.0,31.0,0.700390625,0.675,0.5185185185185185,0.94921875,-1545.4725801974298,-1652.5569530626433
16,mmhc,mi,0.1,bde,616.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-1537.07960963886,-1656.912170073496
17,mmhc,mi,0.1,bic,615.0,13.0,31.0,0.700390625,0.675,0.5185185185185185,0.94921875,-1545.4725801974298,-1652.5569530626433
18,mmhc,x2,0.01,bde,568.0,15.0,33.0,0.654296875,0.625,0.4,0.94140625,-1580.4594003448951,-1657.2752292102737
19,mmhc,x2,0.01,bic,568.0,15.0,33.0,0.654296875,0.625,0.4,0.94140625,-1580.4594003448951,-1657.2752292102737
20,mmhc,x2,0.05,bde,600.0,15.0,33.0,0.654296875,0.625,0.4,0.94140625,-1580.4594003448951,-1657.2752292102737
21,mmhc,x2,0.05,bic,600.0,15.0,33.0,0.654296875,0.625,0.4,0.94140625,-1580.4594003448951,-1657.2752292102737
22,mmhc,x2,0.1,bde,620.0,15.0,33.0,0.654296875,0.625,0.4,0.94140625,-1580.4594003448951,-1657.2752292102737
23,mmhc,x2,0.1,bic,620.0,15.0,33.0,0.654296875,0.625,0.4,0.94140625,-1580.4594003448951,-1657.2752292102737
