,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,390.0,16.0,25.0,0.58203125,0.7372881355932203,0.5555555555555556,0.9375,-1408.7473251246738,-4794.215231831719
1,hc,bic,255.0,15.0,39.0,0.5892795138888889,0.6707627118644068,0.48275862068965514,0.94140625,-1476.4506706237282,-1608.2814842216287
2,tabu,bde,824.0,26.0,49.0,0.34401041666666665,0.6245762711864408,0.3157894736842105,0.8984375,-1404.9133042564845,-4819.016056189351
3,tabu,bic,524.0,15.0,39.0,0.5892795138888889,0.6707627118644068,0.48275862068965514,0.94140625,-1476.4506706237282,-1608.2814842216287
