,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,723.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13939.83641306965,-14175.81849430596
1,h2pc,mi,0.01,bic,723.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13939.83641306965,-14175.81849430596
2,h2pc,mi,0.05,bde,744.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13939.83641306965,-14175.81849430596
3,h2pc,mi,0.05,bic,744.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13939.83641306965,-14175.81849430596
4,h2pc,mi,0.1,bde,749.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13939.83641306965,-14175.81849430596
5,h2pc,mi,0.1,bic,749.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13939.83641306965,-14175.81849430596
6,h2pc,x2,0.01,bde,647.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13939.83641306965,-14175.81849430596
7,h2pc,x2,0.01,bic,647.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13939.83641306965,-14175.81849430596
8,h2pc,x2,0.05,bde,693.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13939.83641306965,-14175.81849430596
9,h2pc,x2,0.05,bic,693.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13939.83641306965,-14175.81849430596
10,h2pc,x2,0.1,bde,699.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13939.83641306965,-14175.81849430596
11,h2pc,x2,0.1,bic,699.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13939.83641306965,-14175.81849430596
12,mmhc,mi,0.01,bde,708.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13939.83641306965,-14175.81849430596
13,mmhc,mi,0.01,bic,708.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13939.83641306965,-14175.81849430596
14,mmhc,mi,0.05,bde,744.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13939.83641306965,-14175.81849430596
15,mmhc,mi,0.05,bic,744.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13939.83641306965,-14175.81849430596
16,mmhc,mi,0.1,bde,760.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13939.83641306965,-14175.81849430596
17,mmhc,mi,0.1,bic,760.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13939.83641306965,-14175.81849430596
18,mmhc,x2,0.01,bde,697.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13939.83641306965,-14175.81849430596
19,mmhc,x2,0.01,bic,697.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13939.83641306965,-14175.81849430596
20,mmhc,x2,0.05,bde,736.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13939.83641306965,-14175.81849430596
21,mmhc,x2,0.05,bic,736.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13939.83641306965,-14175.81849430596
22,mmhc,x2,0.1,bde,767.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13939.83641306965,-14175.81849430596
23,mmhc,x2,0.1,bic,767.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-13939.83641306965,-14175.81849430596
