,Algorithm,Restrict,Test,Sig. level,Maximize,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,rsmax2,fast.iamb,mi,0.01,hc,bde,572.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67594.25827960092,-67896.23123324983
1,rsmax2,fast.iamb,mi,0.01,hc,bic,572.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67594.25827960092,-67896.23123324983
2,rsmax2,fast.iamb,mi,0.01,tabu,bde,592.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67594.25827960092,-67896.23123324983
3,rsmax2,fast.iamb,mi,0.01,tabu,bic,592.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67594.25827960092,-67896.23123324983
4,rsmax2,fast.iamb,mi,0.05,hc,bde,573.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67594.25827960092,-67896.23123324983
5,rsmax2,fast.iamb,mi,0.05,hc,bic,573.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67594.25827960092,-67896.23123324983
6,rsmax2,fast.iamb,mi,0.05,tabu,bde,593.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67594.25827960092,-67896.23123324983
7,rsmax2,fast.iamb,mi,0.05,tabu,bic,593.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67594.25827960092,-67896.23123324983
8,rsmax2,fast.iamb,mi,0.1,hc,bde,576.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67594.25827960092,-67896.23123324983
9,rsmax2,fast.iamb,mi,0.1,hc,bic,576.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67594.25827960092,-67896.23123324983
10,rsmax2,fast.iamb,mi,0.1,tabu,bde,596.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67594.25827960092,-67896.23123324983
11,rsmax2,fast.iamb,mi,0.1,tabu,bic,596.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67594.25827960092,-67896.23123324983
12,rsmax2,fast.iamb,x2,0.01,hc,bde,572.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67594.25827960092,-67896.23123324983
13,rsmax2,fast.iamb,x2,0.01,hc,bic,572.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67594.25827960092,-67896.23123324983
14,rsmax2,fast.iamb,x2,0.01,tabu,bde,592.0,4.0,8.0,0.8411458333333333,0.8333333333333333,0.8,0.984375,-67594.25827960092,-67896.23123324983
