,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,84.0,2.0,0.0,0.875,0.9827586206896552,0.8571428571428571,0.96875,-277405.4108953879,-280220.3670098224
1,hc,bic,70.0,0.0,0.0,1.0,1.0,1.0,1.0,-277415.670283728,-278142.9695792156
2,tabu,bde,207.0,2.0,0.0,0.875,0.9827586206896552,0.8571428571428571,0.96875,-277405.4108953879,-280220.3670098224
3,tabu,bic,194.0,0.0,0.0,1.0,1.0,1.0,1.0,-277415.670283728,-278142.9695792156
