,Algorithm,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,hc,bde,510.0,18.0,8.0,0.6309495192307691,0.8245762711864407,0.608695652173913,0.9296875,-111480.33818483996,-184210.54742057063
1,hc,bic,495.0,17.0,34.0,0.5820518092105263,0.7580508474576272,0.5641025641025641,0.93359375,-115304.44031832441,-118517.32669039814
2,tabu,bde,773.0,18.0,8.0,0.6309495192307691,0.8245762711864407,0.608695652173913,0.9296875,-111480.33818483996,-184210.54742057063
3,tabu,bic,883.0,22.0,45.0,0.47148437499999996,0.7016949152542372,0.45,0.9140625,-116036.77725610729,-118398.80042370393
