,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,539.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3359.2519284996733,-3543.210716330682
1,h2pc,mi,0.01,bic,539.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3359.2519284996733,-3543.210716330682
2,h2pc,mi,0.05,bde,554.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3359.2519284996733,-3543.210716330682
3,h2pc,mi,0.05,bic,554.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3359.2519284996733,-3543.210716330682
4,h2pc,mi,0.1,bde,563.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3359.2519284996733,-3543.210716330682
5,h2pc,mi,0.1,bic,563.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3359.2519284996733,-3543.210716330682
6,h2pc,x2,0.01,bde,539.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3359.2519284996733,-3543.210716330682
7,h2pc,x2,0.01,bic,539.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3359.2519284996733,-3543.210716330682
8,h2pc,x2,0.05,bde,551.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3359.2519284996733,-3543.210716330682
9,h2pc,x2,0.05,bic,551.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3359.2519284996733,-3543.210716330682
10,h2pc,x2,0.1,bde,562.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3359.2519284996733,-3543.210716330682
11,h2pc,x2,0.1,bic,562.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3359.2519284996733,-3543.210716330682
12,mmhc,mi,0.01,bde,754.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3359.2519284996733,-3543.210716330682
13,mmhc,mi,0.01,bic,754.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3359.2519284996733,-3543.210716330682
14,mmhc,mi,0.05,bde,786.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3359.2519284996733,-3543.210716330682
15,mmhc,mi,0.05,bic,786.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3359.2519284996733,-3543.210716330682
16,mmhc,mi,0.1,bde,806.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3359.2519284996733,-3543.210716330682
17,mmhc,mi,0.1,bic,806.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3359.2519284996733,-3543.210716330682
18,mmhc,x2,0.01,bde,754.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3359.2519284996733,-3543.210716330682
19,mmhc,x2,0.01,bic,754.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3359.2519284996733,-3543.210716330682
20,mmhc,x2,0.05,bde,780.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3359.2519284996733,-3543.210716330682
21,mmhc,x2,0.05,bic,780.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3359.2519284996733,-3543.210716330682
22,mmhc,x2,0.1,bde,804.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3359.2519284996733,-3543.210716330682
23,mmhc,x2,0.1,bic,804.0,9.0,21.0,0.7638888888888888,0.75,0.6666666666666666,0.9722222222222222,-3359.2519284996733,-3543.210716330682
