,Algorithm,Restrict,Test,Sig. level,Maximize,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,rsmax2,fast.iamb,mi,0.01,hc,bde,649.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-275273.71185436996,-275637.39631348994
1,rsmax2,fast.iamb,mi,0.01,hc,bic,649.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-275273.71185436996,-275637.39631348994
2,rsmax2,fast.iamb,mi,0.01,tabu,bde,669.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-275273.71185436996,-275637.39631348994
3,rsmax2,fast.iamb,mi,0.01,tabu,bic,669.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-275273.71185436996,-275637.39631348994
4,rsmax2,fast.iamb,mi,0.05,hc,bde,650.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-275273.71185436996,-275637.39631348994
5,rsmax2,fast.iamb,mi,0.05,hc,bic,650.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-275273.71185436996,-275637.39631348994
6,rsmax2,fast.iamb,mi,0.05,tabu,bde,670.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-275273.71185436996,-275637.39631348994
7,rsmax2,fast.iamb,mi,0.05,tabu,bic,670.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-275273.71185436996,-275637.39631348994
8,rsmax2,fast.iamb,mi,0.1,hc,bde,641.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-275273.71185436996,-275637.39631348994
9,rsmax2,fast.iamb,mi,0.1,hc,bic,641.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-275273.71185436996,-275637.39631348994
10,rsmax2,fast.iamb,mi,0.1,tabu,bde,661.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-275273.71185436996,-275637.39631348994
11,rsmax2,fast.iamb,mi,0.1,tabu,bic,661.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-275273.71185436996,-275637.39631348994
12,rsmax2,fast.iamb,x2,0.01,hc,bde,625.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-275273.71185436996,-275637.39631348994
13,rsmax2,fast.iamb,x2,0.01,hc,bic,625.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-275273.71185436996,-275637.39631348994
14,rsmax2,fast.iamb,x2,0.01,tabu,bde,645.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-275273.71185436996,-275637.39631348994
15,rsmax2,fast.iamb,x2,0.01,tabu,bic,645.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-275273.71185436996,-275637.39631348994
16,rsmax2,fast.iamb,x2,0.05,hc,bde,626.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-275273.71185436996,-275637.39631348994
17,rsmax2,fast.iamb,x2,0.05,hc,bic,626.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-275273.71185436996,-275637.39631348994
18,rsmax2,fast.iamb,x2,0.05,tabu,bde,646.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-275273.71185436996,-275637.39631348994
19,rsmax2,fast.iamb,x2,0.05,tabu,bic,646.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-275273.71185436996,-275637.39631348994
20,rsmax2,fast.iamb,x2,0.1,hc,bde,616.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-275273.71185436996,-275637.39631348994
21,rsmax2,fast.iamb,x2,0.1,hc,bic,616.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-275273.71185436996,-275637.39631348994
22,rsmax2,fast.iamb,x2,0.1,tabu,bde,636.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-275273.71185436996,-275637.39631348994
23,rsmax2,fast.iamb,x2,0.1,tabu,bic,636.0,12.0,30.0,0.7234375,0.7,0.5714285714285715,0.953125,-275273.71185436996,-275637.39631348994
