,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,674.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17130.225959948577,-17735.678840775465
1,fast.iamb,mi,0.05,677.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17130.225959948577,-17735.678840775465
2,fast.iamb,mi,0.1,659.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17130.225959948577,-17735.678840775465
3,fast.iamb,x2,0.01,718.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17130.225959948577,-17735.678840775465
4,fast.iamb,x2,0.05,721.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17130.225959948577,-17735.678840775465
5,fast.iamb,x2,0.1,706.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17130.225959948577,-17735.678840775465
6,iamb.fdr,mi,0.01,867.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17130.225959948577,-17735.678840775465
7,iamb.fdr,mi,0.05,867.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17130.225959948577,-17735.678840775465
8,iamb.fdr,mi,0.1,884.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17130.225959948577,-17735.678840775465
9,iamb.fdr,x2,0.01,918.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17130.225959948577,-17735.678840775465
10,iamb.fdr,x2,0.05,918.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17130.225959948577,-17735.678840775465
11,iamb.fdr,x2,0.1,918.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17130.225959948577,-17735.678840775465
12,gs,mi,0.01,524.0,18.0,66.0,0.5138888888888888,0.7352941176470588,0.5,0.9444444444444444,-17130.225959948577,-17735.678840775465
13,gs,mi,0.05,521.0,20.0,52.0,0.3994708994708994,0.65359477124183,0.375,0.9382716049382716,-22590.84183027883,-22977.38585185571
