,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,3932.0,21.0,63.0,0.7359561011904762,0.7494918699186992,0.6557377049180327,0.9794921875,-54775.928626365996,-55905.84568016224
1,h2pc,mi,0.01,bic,3932.0,29.0,94.0,0.5926711309523809,0.6974593495934959,0.5245901639344264,0.9716796875,-54823.051978453994,-55468.890250756645
2,h2pc,mi,0.05,bde,4020.0,22.0,64.0,0.7227539062499999,0.7369918699186992,0.6333333333333334,0.978515625,-55062.75624488218,-56048.39385952633
3,h2pc,mi,0.05,bic,4020.0,28.0,88.0,0.6117187500000001,0.6979674796747968,0.5333333333333333,0.97265625,-55071.63525714523,-55695.11249404985
4,h2pc,mi,0.1,bde,4109.0,22.0,64.0,0.7227539062499999,0.7369918699186992,0.6333333333333334,0.978515625,-55062.75624488218,-56048.39385952633
5,h2pc,mi,0.1,bic,4109.0,28.0,88.0,0.6117187500000001,0.6979674796747968,0.5333333333333333,0.97265625,-55071.63525714523,-55695.11249404985
6,h2pc,x2,0.01,bde,3062.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55557.71709471549,-56088.27309699816
7,h2pc,x2,0.01,bic,3062.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55557.71709471549,-56088.27309699816
8,h2pc,x2,0.05,bde,3435.0,22.0,58.0,0.7357421875000001,0.725,0.6206896551724138,0.978515625,-55306.937433396844,-56125.27188640776
9,h2pc,x2,0.05,bic,3435.0,26.0,74.0,0.6561631944444444,0.6989837398373983,0.5517241379310346,0.974609375,-55312.63105048759,-55889.52707228809
10,h2pc,x2,0.1,bde,3589.0,22.0,58.0,0.7357421875000001,0.725,0.6206896551724138,0.978515625,-55306.937433396844,-56125.27188640776
11,h2pc,x2,0.1,bic,3589.0,26.0,74.0,0.6561631944444444,0.6989837398373983,0.5517241379310346,0.974609375,-55312.63105048759,-55889.52707228809
12,mmhc,mi,0.01,bde,2586.0,23.0,59.0,0.7237304687499999,0.7125,0.5964912280701754,0.9775390625,-55434.30160460249,-56108.77914992891
13,mmhc,mi,0.01,bic,2586.0,25.0,67.0,0.6823069852941177,0.6994918699186992,0.5614035087719298,0.9755859375,-55435.30009998301,-55989.0290127728
14,mmhc,mi,0.05,bde,2709.0,23.0,59.0,0.7237304687499999,0.7125,0.5964912280701754,0.9775390625,-55434.30160460249,-56108.77914992891
15,mmhc,mi,0.05,bic,2709.0,25.0,67.0,0.6823069852941177,0.6994918699186992,0.5614035087719298,0.9755859375,-55435.30009998301,-55989.0290127728
16,mmhc,mi,0.1,bde,2776.0,23.0,59.0,0.7237304687499999,0.7125,0.5964912280701754,0.9775390625,-55434.30160460249,-56108.77914992891
17,mmhc,mi,0.1,bic,2776.0,25.0,67.0,0.6823069852941177,0.6994918699186992,0.5614035087719298,0.9755859375,-55435.30009998301,-55989.0290127728
18,mmhc,x2,0.01,bde,2459.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55557.71709471549,-56088.27309699816
19,mmhc,x2,0.01,bic,2459.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55557.71709471549,-56088.27309699816
20,mmhc,x2,0.05,bde,2594.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55557.71709471549,-56088.27309699816
21,mmhc,x2,0.05,bic,2594.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55557.71709471549,-56088.27309699816
22,mmhc,x2,0.1,bde,2672.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55557.71709471549,-56088.27309699816
23,mmhc,x2,0.1,bic,2672.0,24.0,60.0,0.71171875,0.7,0.5714285714285715,0.9765625,-55557.71709471549,-56088.27309699816
