,Algorithm,Test,Sig. level,Score,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,h2pc,mi,0.01,bde,94.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-763.4249604209206,-831.1121252264579
1,h2pc,mi,0.01,bic,94.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-763.4249604209206,-831.1121252264579
2,h2pc,mi,0.05,bde,94.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-763.4249604209206,-831.1121252264579
3,h2pc,mi,0.05,bic,94.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-763.4249604209206,-831.1121252264579
4,h2pc,mi,0.1,bde,94.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-763.4249604209206,-831.1121252264579
5,h2pc,mi,0.1,bic,94.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-763.4249604209206,-831.1121252264579
6,h2pc,x2,0.01,bde,94.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-763.4249604209206,-831.1121252264579
7,h2pc,x2,0.01,bic,94.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-763.4249604209206,-831.1121252264579
8,h2pc,x2,0.05,bde,94.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-763.4249604209206,-831.1121252264579
9,h2pc,x2,0.05,bic,94.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-763.4249604209206,-831.1121252264579
10,h2pc,x2,0.1,bde,94.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-763.4249604209206,-831.1121252264579
11,h2pc,x2,0.1,bic,94.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-763.4249604209206,-831.1121252264579
12,mmhc,mi,0.01,bde,152.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-763.4249604209206,-831.1121252264579
13,mmhc,mi,0.01,bic,152.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-763.4249604209206,-831.1121252264579
14,mmhc,mi,0.05,bde,152.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-763.4249604209206,-831.1121252264579
15,mmhc,mi,0.05,bic,152.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-763.4249604209206,-831.1121252264579
16,mmhc,mi,0.1,bde,152.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-763.4249604209206,-831.1121252264579
17,mmhc,mi,0.1,bic,152.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-763.4249604209206,-831.1121252264579
18,mmhc,x2,0.01,bde,152.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-763.4249604209206,-831.1121252264579
19,mmhc,x2,0.01,bic,152.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-763.4249604209206,-831.1121252264579
20,mmhc,x2,0.05,bde,152.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-763.4249604209206,-831.1121252264579
21,mmhc,x2,0.05,bic,152.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-763.4249604209206,-831.1121252264579
22,mmhc,x2,0.1,bde,152.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-763.4249604209206,-831.1121252264579
23,mmhc,x2,0.1,bic,152.0,2.0,4.0,0.8489583333333333,0.8333333333333333,0.8,0.96875,-763.4249604209206,-831.1121252264579
