,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,560.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
1,fast.iamb,mi,0.05,561.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
2,fast.iamb,mi,0.1,566.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
3,fast.iamb,x2,0.01,560.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
4,fast.iamb,x2,0.05,561.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
5,fast.iamb,x2,0.1,566.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
6,iamb.fdr,mi,0.01,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
7,iamb.fdr,mi,0.05,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
8,iamb.fdr,mi,0.1,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
9,iamb.fdr,x2,0.01,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
10,iamb.fdr,x2,0.05,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
11,iamb.fdr,x2,0.1,600.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
12,gs,mi,0.01,393.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
13,gs,mi,0.05,393.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
14,gs,mi,0.1,393.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
15,gs,x2,0.01,393.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
16,gs,x2,0.05,393.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
17,gs,x2,0.1,392.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
18,iamb,mi,0.01,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
19,iamb,mi,0.05,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
20,iamb,mi,0.1,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
21,iamb,x2,0.01,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
22,iamb,x2,0.05,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
23,iamb,x2,0.1,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
24,inter.iamb,mi,0.01,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
25,inter.iamb,mi,0.05,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
26,inter.iamb,mi,0.1,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
27,inter.iamb,x2,0.01,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
28,inter.iamb,x2,0.05,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
29,inter.iamb,x2,0.1,576.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
30,pc.stable,mi,0.01,271.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
31,pc.stable,mi,0.05,272.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
32,pc.stable,mi,0.1,303.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
33,pc.stable,x2,0.01,271.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
34,pc.stable,x2,0.05,272.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
35,pc.stable,x2,0.1,303.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
36,fci,G2,0.01,332.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
37,fci,G2,0.05,332.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
38,fci,G2,0.1,344.0,12.0,36.0,0.5911458333333334,0.8169398907103824,0.5714285714285715,0.953125,-26685.3976481591,-27305.60157737032
