,Algorithm,Test,Sig. level,No. of calls,SHD,SID,PR AUC,ROC AUC,F1,Accuracy,BDeu,BIC
0,fast.iamb,mi,0.01,2098.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
1,fast.iamb,mi,0.05,2151.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
2,fast.iamb,mi,0.1,2119.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
3,fast.iamb,x2,0.01,2195.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
4,fast.iamb,x2,0.05,2351.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
5,fast.iamb,x2,0.1,2324.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
6,iamb.fdr,mi,0.01,3224.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
7,iamb.fdr,mi,0.05,3224.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
8,iamb.fdr,mi,0.1,3224.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
9,iamb.fdr,x2,0.01,3131.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
10,iamb.fdr,x2,0.05,3131.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
11,iamb.fdr,x2,0.1,3131.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
12,gs,mi,0.01,1659.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
13,gs,mi,0.05,1739.0,42.0,128.0,0.3669211647727273,0.6189024390243902,0.3225806451612903,0.958984375,-108876.27969601232,-109632.41418987172
14,gs,mi,0.1,1695.0,42.0,116.0,0.33784722222222224,0.5949186991869918,0.2758620689655173,0.958984375,-117560.7525074167,-118162.00013211882
15,gs,x2,0.01,1658.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
16,gs,x2,0.05,1815.0,40.0,152.0,0.43769531249999993,0.6678861788617886,0.4117647058823529,0.9609375,-94812.43646113368,-95894.38317555838
17,gs,x2,0.1,1756.0,42.0,123.0,0.35263671875,0.6069105691056911,0.3,0.958984375,-115388.51823806734,-116067.53955946564
18,iamb,mi,0.01,3132.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
19,iamb,mi,0.05,3132.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
20,iamb,mi,0.1,3132.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
21,iamb,x2,0.01,3078.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
22,iamb,x2,0.05,3163.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
23,iamb,x2,0.1,3220.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
24,inter.iamb,mi,0.01,3152.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
25,inter.iamb,mi,0.05,3152.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
26,inter.iamb,mi,0.1,3152.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
27,inter.iamb,x2,0.01,3092.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
28,inter.iamb,x2,0.05,3182.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
29,inter.iamb,x2,0.1,3242.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
30,pc.stable,mi,0.01,1308.0,40.0,132.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-88056.0155485774,-90150.58290390277
31,pc.stable,mi,0.05,1468.0,40.0,132.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-88056.0155485774,-90150.58290390277
32,pc.stable,mi,0.1,1639.0,40.0,132.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-88056.0155485774,-90150.58290390277
33,pc.stable,x2,0.01,1318.0,40.0,132.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-88056.0155485774,-90150.58290390277
34,pc.stable,x2,0.05,1456.0,40.0,132.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-88056.0155485774,-90150.58290390277
35,pc.stable,x2,0.1,1599.0,40.0,132.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-88056.0155485774,-90150.58290390277
36,fci,G2,0.01,1772.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
37,fci,G2,0.05,1833.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
38,fci,G2,0.1,1909.0,40.0,164.0,0.46171875000000007,0.691869918699187,0.4444444444444445,0.9609375,-86057.7369062191,-87294.38372942957
